Date,Player,Club Name,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity
,,,,[mph],[deg],[deg],[deg],[deg],[mph],,[deg],[deg],[rpm],[rpm],[rpm],,[deg],[yds],[Yards],[deg],[Yards],[Yards],[deg],[Yards],,,[g/L],[deg F],[kPa],[%]
1/11/26 2:28:05 PM,Mack Wyatt,,Pitching Wedge,75.5047320295592,-3.677121877670288,1.2458707094192505,-4.659152030944824,-5.905022621154785,95.89022026799283,1.2699895448996887,17.516502380371094,-3.671241521835327,4823.67919921875,507.7593994140625,4850.330078125,Estimated,-6.009049415588379,18.047270603797358,125.16379669269551,-6.274448871612549,-13.679302479234163,135.98946031518705,-6.419609546661377,-15.204915433000913,,,1.1995717,69.99998,101.325,0
1/11/26 2:28:13 PM,Mack Wyatt,,Pitching Wedge,75.84511423076829,-3.6128625869750977,4.359804630279541,-3.9509005546569824,-8.310705184936523,88.54097183380455,1.1673918977088955,18.317127227783203,-2.6998300552368164,5679.42138671875,732.290771484375,5726.43701171875,Estimated,-7.347043037414551,16.03118495156863,109.94233692933464,-5.677096366882324,-10.875748211317488,119.41943998829065,-5.861502647399902,-12.195649526667825,,,1.1995717,69.99998,101.325,0
1/11/26 2:28:25 PM,Mack Wyatt,,Pitching Wedge,77.37677013694856,7.062056064605713,-14.971444129943848,5.972860336303711,20.944305419921875,91.63399636958783,1.1842571899473902,19.80531120300293,3.0329113006591797,3006.01611328125,-1735.5240478515625,3471.04833984375,Estimated,30.0,15.966542853875215,116.9025741537099,12.29239273071289,24.88865314193285,130.6019513521503,13.245246887207031,29.92346530824196,,,1.1995717,69.99998,101.325,0
1/11/26 2:28:35 PM,Mack Wyatt,,Pitching Wedge,76.0055049112548,-5.578964710235596,5.0894622802734375,0.7762481570243835,-4.313214302062988,91.06657039120783,1.198157561054802,20.142549514770508,1.2744569778442383,6887.4677734375,396.56451416015625,6898.875,Estimated,-3.295320749282837,20.00170847040879,113.78797229089345,-0.02797645516693592,-0.06714938428458267,120.55665697847034,-0.11014343053102493,-0.23455561928235952,,,1.1995717,69.99998,101.325,0
1/11/26 2:28:45 PM,Mack Wyatt,,Pitching Wedge,76.47664186864046,-5.445673942565918,-4.024807929992676,-0.5291069746017456,3.4957008361816406,86.45295755472368,1.1304491860824506,18.984622955322266,-0.9382326006889343,6685.34033203125,-322.8340148925781,6693.13037109375,Estimated,2.7646567821502686,16.326406809288684,105.29579870135557,0.08156468719244003,0.15048538306149495,113.53308343094686,0.15949039161205292,0.3161061023894049,,,1.1995717,69.99998,101.325,0
1/11/26 2:28:56 PM,Mack Wyatt,,Pitching Wedge,78.58862600415284,-4.7594780921936035,0.3626267611980438,-0.14119625091552734,-0.5038230419158936,96.85173662714047,1.232388725335681,22.076711654663086,-0.07060740888118744,6661.31640625,46.56462478637695,6661.47900390625,Estimated,-0.40050840377807617,25.48984133769625,124.11035786359224,-0.2668786346912384,-0.5781455641760705,130.03666361277288,-0.27339765429496765,-0.6200305380950554,,,1.1995717,69.99998,101.325,0
1/11/26 2:29:04 PM,Mack Wyatt,,Pitching Wedge,72.34100964381683,-5.597737789154053,-2.704152822494507,-4.96544885635376,-2.261296033859253,94.61837576044911,1.3079493391966557,18.4938907623291,-4.417095184326172,4176.7060546875,169.47312927246094,4180.14306640625,Estimated,-2.323546886444092,18.165188720115736,125.28094093943518,-5.56172513961792,-12.141941726364175,136.96790680171938,-5.596431255340576,-13.357214205951307,,,1.1995717,69.99998,101.325,0
1/11/26 2:29:12 PM,Mack Wyatt,,Pitching Wedge,78.29504859558412,-4.909003734588623,-2.107206106185913,-6.950382709503174,-4.84317684173584,97.8305071869661,1.2495107793123434,17.04698371887207,-5.972870349884033,5435.6455078125,413.9349670410156,5451.3837890625,Estimated,-4.354780197143555,18.900965559618157,127.53515835926393,-8.253832817077637,-18.308763428935855,136.96700569212905,-8.324777603149414,-19.830681207611804,,,1.1995717,69.99998,101.325,0
1/11/26 2:29:22 PM,Mack Wyatt,,Pitching Wedge,78.13325846459752,-6.569087028503418,-1.1287646293640137,-2.1175899505615234,-0.9888253211975098,92.08330531246592,1.1785417263019848,18.659238815307617,-1.8806754350662231,7101.9736328125,80.3481674194336,7102.42822265625,Estimated,-0.6481881141662598,18.960253147315477,114.69972832413588,-2.3283493518829346,-4.659723734918229,121.90508404428877,-2.329357862472534,-4.954612369821036,,,1.1995717,69.99998,101.325,0
1/11/26 2:29:29 PM,Mack Wyatt,,Pitching Wedge,75.66516537621948,-2.8303067684173584,1.2450666427612305,-5.6633148193359375,-6.908381462097168,81.58305754555748,1.078211580453347,18.20819854736328,-4.4961838722229,5451.54833984375,594.1226806640625,5483.8271484375,Estimated,-6.21968412399292,12.789394181752977,96.57912366972195,-6.81955099105835,-11.468094269226022,107.38195918259241,-6.9853057861328125,-13.059271289294786,,,1.1995717,69.99998,101.325,0
1/11/26 2:29:50 PM,Mack Wyatt,,Pitching Wedge,72.8180345331846,-4.95641565322876,-0.7926504015922546,-1.5890763998031616,-0.796425998210907,92.38172959837644,1.268665519340216,18.54433250427246,-1.4044854640960693,5872.63671875,60.93220901489258,5872.95263671875,Estimated,-0.5944576263427734,18.372329201285297,117.57763873456553,-1.7576940059661865,-3.6064765480455345,126.13322373971748,-1.7622530460357666,-3.878970419432339,,,1.1995717,69.99998,101.325,0
1/11/26 2:29:58 PM,Mack Wyatt,,Pitching Wedge,79.88479023075308,-3.356532335281372,-2.5385806560516357,-3.743274211883545,-1.2046935558319092,89.53083559881387,1.1207494610700919,17.759544372558594,-3.3924553394317627,5528.09716796875,93.2893295288086,5528.88427734375,Estimated,-0.9668024182319641,15.90097670167137,112.1232974769145,-3.984870195388794,-7.791815884574296,121.99686372478281,-3.9880142211914062,-8.484636183277306,,,1.1995717,69.99998,101.325,0
1/11/26 2:30:06 PM,Mack Wyatt,,Pitching Wedge,66.77416621913378,,4.460855484008789,-0.7029855847358704,-5.163841247558594,91.13887248930115,1.3648822239158982,23.671838760375977,-0.019274866208434105,4725.75048828125,409.14080810546875,4743.4287109375,Estimated,-4.9481520652771,22.95973837010608,119.43946464585298,-1.9708988666534424,-4.107852516107568,128.45304694388483,-2.0883476734161377,-4.680983767839033,,,1.1995717,69.99998,101.325,0
1/11/26 2:30:15 PM,Mack Wyatt,,Pitching Wedge,80.21563227550422,-8.488125801086426,-4.790441513061523,-2.369197130203247,2.4212443828582764,94.41578823409084,1.1770247962369174,17.704227447509766,-2.5455260276794434,6053.623046875,-246.28201293945312,6058.630859375,Estimated,2.329702854156494,18.502287142963027,120.3780787510509,-1.7656922340393066,-3.709077626492825,129.0200200919404,-1.689107060432434,-3.802993531197909,,,1.1995717,69.99998,101.325,0
1/11/26 2:30:26 PM,Mack Wyatt,,Pitching Wedge,78.78785996925174,-4.508923053741455,-5.290450572967529,-5.17350435256958,0.11694622039794922,94.42474813058536,1.1984682432983478,19.26738929748535,-4.911612033843994,6189.4013671875,-40.82133102416992,6189.5361328125,Estimated,0.37788084149360657,20.46155178640771,120.79010276761059,-5.1872735023498535,-10.920803690832743,128.6084215993539,-5.1420135498046875,-11.52659234308091,,,1.1995717,69.99998,101.325,0
1/11/26 2:30:59 PM,Mack Wyatt,,7 Iron,83.03040509234178,-4.32209587097168,0.25862109661102295,-10.924641609191895,-11.183262825012207,85.58263587542065,1.0307385081433773,3.9854304790496826,-8.941388130187988,3432.75244140625,1044.718017578125,3588.206298828125,Estimated,-16.92701530456543,1.1268707867369565,50.40275560380697,-11.122806549072266,-9.723319782046822,96.91843314850841,-12.172215461730957,-20.43535077352849,,,1.1995717,69.99998,101.325,0
1/11/26 2:31:11 PM,Mack Wyatt,,7 Iron,83.2055668021921,-4.989020824432373,-0.12984637916088104,3.403855085372925,3.5337014198303223,98.47780424266861,1.183548265187398,10.943497657775879,2.779756546020508,3808.678955078125,-331.1004333496094,3823.043701171875,Estimated,4.968411445617676,9.930846155054821,119.87077908253107,4.4182305335998535,9.234467829306295,138.206882426745,4.6083197593688965,11.104104399993977,,,1.1995717,69.99998,101.325,0
1/11/26 2:31:21 PM,Mack Wyatt,,7 Iron,83.03946738765337,-3.447283983230591,-0.6528382301330566,3.105797290802002,3.7586355209350586,101.95560086686524,1.227796902777635,13.858943939208984,2.469484567642212,4671.962890625,-354.5977783203125,4685.400390625,Estimated,4.340376853942871,15.985205417542947,133.6959361612849,4.31365966796875,10.056138977291077,146.02724544228116,4.433719158172607,11.288856896828479,,,1.1995717,69.99998,101.325,0
1/11/26 2:31:32 PM,Mack Wyatt,,7 Iron,81.31872353249989,,-13.489021301269531,-6.490236282348633,6.998785018920898,79.10185740859319,0.9727385523578626,2.5951383113861084,-7.019068241119385,3531.672119140625,-719.5572509765625,3604.2294921875,Estimated,11.51605224609375,0.39444661072650083,29.520796561387165,-6.149691104888916,-3.1624542759472303,79.20261025950248,-5.582792282104492,-7.705167522580605,,,1.1995717,69.99998,101.325,0
1/11/26 2:32:12 PM,Mack Wyatt,,7 Iron,84.82933044433594,-1.1557961702346802,-4.861684799194336,9.410975456237793,14.272660255432129,105.0074440117128,1.2378671794494185,,7.122060775756836,2515.23583984375,-1390.3121337890625,2873.91357421875,Estimated,28.931894302368164,,,,,,,,,,1.1995717,69.99998,101.325,0
1/11/26 2:32:22 PM,Mack Wyatt,,7 Iron,85.93281423013042,-5.0699591636657715,-1.427548885345459,2.812533140182495,4.240081787109375,110.27418210323827,1.2832604528454175,15.496926307678223,2.1316537857055664,4505.755859375,-418.2975769042969,4525.130859375,Estimated,5.303924560546875,22.156480520520415,152.97693634700693,4.617534160614014,12.315246793958876,164.53688747509466,4.749080181121826,13.622323984862,,,1.1995717,69.99998,101.325,0
1/11/26 2:32:34 PM,Mack Wyatt,,7 Iron,86.00567098848292,-4.8055267333984375,2.919233798980713,1.9503659009933472,-0.9688678979873657,108.71942673057168,1.2640960239137065,10.021146774291992,1.967349886894226,3334.997314453125,111.96562957763672,3336.876220703125,Estimated,-1.9228650331497192,11.367532942030165,140.2694722173095,1.4069478511810303,3.444176437765073,160.96353739473972,1.3170040845870972,3.699707755475115,,,1.1995717,69.99998,101.325,0
1/11/26 2:32:46 PM,Mack Wyatt,,7 Iron,85.2248117423689,-5.439784526824951,-3.728966236114502,2.809358835220337,6.538325309753418,102.22737586063066,1.199502513066967,15.133218765258789,1.8410767316818237,5236.791015625,-649.2294921875,5276.88134765625,Estimated,7.067167282104492,18.32228007279043,134.47040647972287,4.957447052001953,11.620391176545818,144.88001612332027,5.1419758796691895,12.984729501518991,,,1.1995717,69.99998,101.325,0
1/11/26 2:32:56 PM,Mack Wyatt,,7 Iron,82.76485935994874,-4.171310901641846,-1.0931859016418457,-0.7839431166648865,0.30924278497695923,108.09953842490762,1.3061042966892147,8.143771171569824,-0.7807357907295227,2731.744873046875,-35.3671760559082,2731.973876953125,Estimated,0.7417518496513367,7.490187700860665,127.39486894582514,-0.6049026846885681,-1.3448400968850338,161.28605119199577,-0.5605794787406921,-1.577777056347771,,,1.1995717,69.99998,101.325,0
1/11/26 2:33:10 PM,Mack Wyatt,,7 Iron,86.05693866290105,-6.395865440368652,-0.046069275587797165,1.3048593997955322,1.3509286642074585,99.58965059852464,1.157253001860006,12.960530281066895,1.066076636314392,4407.8916015625,-130.8944854736328,4409.83447265625,Estimated,1.7009263038635254,13.566980837524094,127.52192539805816,1.732574462890625,3.8557084422307586,141.60461626027825,1.7852023839950562,4.411434668359898,,,1.1995717,69.99998,101.325,0
1/11/26 2:33:20 PM,Mack Wyatt,,7 Iron,85.50812366952535,-5.836860656738281,-3.0027406215667725,-0.3953592777252197,2.6073813438415527,104.123964084415,1.2177084423795423,11.198319435119629,-0.7004809975624084,3802.821044921875,-269.23736572265625,3812.340087890625,Estimated,4.049748420715332,12.169740540044723,133.49734161991043,0.6540186405181885,1.5244113439441458,150.46354145307032,0.8110827803611755,2.1306081811065543,,,1.1995717,69.99998,101.325,0
1/11/26 2:33:38 PM,Mack Wyatt,,7 Iron,82.60487827473055,-5.3087849617004395,-1.3989596366882324,-1.5654208660125732,-0.16646122932434082,107.97402307487165,1.3071143657613948,12.802334785461426,-1.4609198570251465,3926.084228515625,6.999913215637207,3926.090576171875,Estimated,-0.1021539643406868,16.1922603767375,146.17899897217438,-1.5744553804397583,-4.016214416200199,160.7066544126442,-1.5688523054122925,-4.3999622082981436,,,1.1995717,69.99998,101.325,0
1/11/26 2:33:55 PM,Mack Wyatt,,7 Iron,85.23157006429619,-2.767949342727661,-4.78009033203125,0.8528072834014893,5.63289737701416,114.71079005116468,1.345872074920481,14.020262718200684,0.10239686071872711,3720.216796875,-569.135009765625,3763.499267578125,Estimated,8.697921752929688,20.65918889884248,162.86199174215162,3.666288375854492,10.414296665008091,176.74650524336315,3.928149461746216,12.1081334295131,,,1.1995717,69.99998,101.325,0
1/11/26 2:34:09 PM,Mack Wyatt,,7 Iron,85.89362108289299,-3.1157054901123047,-1.8403749465942383,3.7196149826049805,5.559989929199219,110.08772239057012,1.281675181493725,15.66987419128418,2.8250954151153564,4575.84814453125,-548.0625,4608.552734375,Estimated,6.829944610595703,22.348210358974292,152.39548704025523,6.059484004974365,16.087026629443766,163.62319572495454,6.224819660186768,17.741731875629043,,,1.1995717,69.99998,101.325,0
1/11/26 2:34:25 PM,Mack Wyatt,,7 Iron,89.07004945518806,-1.9005162715911865,-3.052305221557617,-0.28982779383659363,2.762477397918701,115.44620982219939,1.2961282780052954,13.548172950744629,-0.619996964931488,3844.778076171875,-296.2948303222656,3856.177978515625,Estimated,4.406744956970215,20.608157310585963,163.6485769784148,1.172697901725769,3.349434776673271,177.72177281550745,1.312389850616455,4.070581361481941,,,1.1995717,69.99998,101.325,0
1/11/26 2:34:39 PM,Mack Wyatt,,7 Iron,85.06952393626689,-4.334354400634766,-1.2162294387817383,3.81827449798584,5.034503936767578,105.26974711489831,1.2374554628255026,16.371246337890625,2.98423433303833,5460.3037109375,-488.7029113769531,5482.1298828125,Estimated,5.114405155181885,21.843305305754626,140.83241540303067,5.559963226318359,13.644910129870851,150.149321201488,5.664965629577637,14.821525633804441,,,1.1995717,69.99998,101.325,0
1/11/26 2:34:50 PM,Mack Wyatt,,7 Iron,87.87900614755532,-1.8023916482925415,-2.444284677505493,0.40286993980407715,2.8471546173095703,112.44432876685217,1.2795357355094559,15.82214641571045,0.025080498307943344,4553.36474609375,-296.7864990234375,4563.02685546875,Estimated,3.729241132736206,23.953964703977892,157.3953102892778,1.7133790254592896,4.706181461938305,168.58999497621392,1.8124014139175415,5.332085508478387,,,1.1995717,69.99998,101.325,0
1/11/26 2:34:57 PM,Mack Wyatt,,7 Iron,88.66224616616644,-5.606226444244385,-0.6854289174079895,4.382028579711914,5.067457675933838,108.93827860237619,1.2286884588758262,16.527191162109375,3.5137321949005127,5044.11279296875,-509.1842346191406,5069.74755859375,Estimated,5.764267921447754,23.616645175536682,149.18561786908595,6.46966028213501,16.809841674978234,159.11986717297546,6.587373733520508,18.25394592885896,,,1.1995717,69.99998,101.325,0
1/11/26 2:35:08 PM,Mack Wyatt,,7 Iron,88.60020101625065,-2.5437326431274414,-4.657249450683594,2.9061119556427,7.563361167907715,113.6832179217656,1.2831033859721643,16.02360725402832,1.8043986558914185,4662.271484375,-782.9818725585938,4727.56103515625,Estimated,9.533293724060059,24.817924382701218,158.7133999988893,6.3757829666137695,17.62499646564794,169.41829824906532,6.608684062957764,19.498069559599575,,,1.1995717,69.99998,101.325,0
1/11/26 2:35:22 PM,Mack Wyatt,,7 Iron,88.39904707333149,-4.469982147216797,-2.5478711128234863,-5.331908226013184,-2.7840371131896973,116.08917199464551,1.3132400838930272,10.68465805053711,-4.698558330535889,3433.971923828125,260.0150451660156,3443.8017578125,Estimated,-4.330085754394531,15.204712057572547,160.003388439055,-6.505356311798096,-18.127773899001607,177.80510876539603,-6.636962413787842,-20.55036740040216,,,1.1995717,69.99998,101.325,0
1/11/26 2:35:30 PM,Mack Wyatt,,7 Iron,88.4425580373558,-4.178569793701172,-4.374953269958496,3.960416316986084,8.335369110107422,108.64458172852088,1.228419712630115,15.799174308776855,2.7057511806488037,4858.89794921875,-856.4686889648438,4933.8046875,Estimated,9.996726989746094,21.958753714306983,147.93474426002535,7.37261962890625,18.983271074003017,158.76931885513213,7.62701940536499,21.07251034634007,,,1.1995717,69.99998,101.325,0
1/11/26 2:36:01 PM,Mack Wyatt,,7 Iron,84.11459523435141,-4.562685012817383,-7.392083644866943,-0.5739867091178894,6.818097114562988,100.90315435815046,1.1995915105698898,12.4843168258667,-1.396435022354126,4219.0546875,-689.7332763671875,4275.06201171875,Estimated,9.284612655639648,13.11822930450306,128.82303586677824,1.8481149673461914,4.154585060693669,143.6121048681171,2.1875805854797363,5.481995101154424,,,1.1995717,69.99998,101.325,0
1/11/26 2:36:11 PM,Mack Wyatt,,7 Iron,85.65826593506908,-3.6381072998046875,-6.188602447509766,-0.16874945163726807,6.019853115081787,107.56255049490468,1.25571711405458,17.25313949584961,-0.9129758477210999,5342.322265625,-618.0404663085938,5377.953125,Estimated,6.599076747894287,24.26610322553446,145.88029783020286,2.0845954418182373,5.306412228762008,154.94319084748196,2.2466375827789307,6.073916156565215,,,1.1995717,69.99998,101.325,0
1/11/26 2:36:31 PM,Mack Wyatt,,7 Iron,84.29971522916277,-3.9566826820373535,-2.62935209274292,6.301767349243164,8.931119918823242,108.25663527677806,1.2841874374366522,14.42351245880127,4.847412109375,4459.9677734375,-862.0121459960938,4542.5078125,Estimated,10.939111709594727,19.128545792814105,146.84288311922435,9.74898910522461,24.865232636192236,158.89619174800416,10.043201446533203,27.710037698687323,,,1.1995717,69.99998,101.325,0
1/11/26 2:36:43 PM,Mack Wyatt,,7 Iron,85.1608380813981,-4.870704650878906,-2.9908831119537354,0.7369308471679688,3.727813959121704,107.24047208224866,1.259269806383851,11.448363304138184,0.2310914844274521,3681.39111328125,-375.2629699707031,3700.468017578125,Estimated,5.820347309112549,13.447392956791274,141.2985226822233,2.2893548011779785,5.644311637911793,157.70070300431806,2.497086524963379,6.870939767058232,,,1.1995717,69.99998,101.325,0
1/11/26 2:36:59 PM,Mack Wyatt,,7 Iron,88.04201653111211,-4.514292240142822,-2.466332197189331,-2.1632306575775146,0.3031015396118164,112.3736906495364,1.2763643437202055,13.60276985168457,-2.08553147315979,3939.066162109375,-45.852317810058594,3939.333251953125,Estimated,0.666915774345398,19.443650466772098,157.36141855635356,-1.9390647411346436,-5.324793195682769,171.0746377993339,-1.904850721359253,-5.686547499629143,,,1.1995717,69.99998,101.325,0
1/11/26 2:37:11 PM,Mack Wyatt,,7 Iron,87.70568761641243,-5.9745588302612305,-5.139519214630127,0.9181972146034241,6.057716369628906,114.90814670461711,1.3101561577987588,13.378986358642578,0.11113543808460236,3714.392578125,-629.8177490234375,3767.410400390625,Estimated,9.62362289428711,19.624080975016064,161.8683181722646,4.006141662597656,11.308615601907565,177.30330753409854,4.326852321624756,13.376855057577032,,,1.1995717,69.99998,101.325,0
1/11/26 2:37:41 PM,Mack Wyatt,,4 Hybrid,88.31223847615182,-1.0394079685211182,-4.234884262084961,0.898684024810791,5.133568286895752,108.56612716816798,1.2293440755381329,16.084848403930664,0.20830102264881134,4923.5791015625,-536.6473999023438,4952.73876953125,Estimated,6.220419883728027,22.6474997252617,148.37952527891412,3.022390365600586,7.823613372061822,159.09565402453967,3.188131809234619,8.848008625567847,,,1.1995717,69.99998,101.325,0
1/11/26 2:37:55 PM,Mack Wyatt,,4 Hybrid,84.27982425894496,-5.284990310668945,-1.1333550214767456,4.409862518310547,5.543217658996582,102.0698096808486,1.2110823744392838,13.368886947631836,3.480548143386841,4514.572265625,-531.8212890625,4545.7890625,Estimated,6.718538761138916,15.13001278420863,133.08110408165533,6.237216472625732,14.458629820081923,146.23011191060223,6.4368743896484375,16.393655241317948,,,1.1995717,69.99998,101.325,0
1/11/26 2:38:07 PM,Mack Wyatt,,4 Hybrid,85.6475481922147,-4.075745105743408,0.13454578816890717,-1.872527837753296,-2.0070736408233643,104.99037754219945,1.225842184140223,16.54590606689453,-1.521301507949829,5526.15087890625,193.95851135253906,5529.5537109375,Estimated,-2.010159492492676,22.08879092025423,140.3615188932377,-2.5682647228240967,-6.28966515458475,149.74191954338227,-2.6069939136505127,-6.810965917659035,,,1.1995717,69.99998,101.325,0
1/11/26 2:38:20 PM,Mack Wyatt,,4 Hybrid,79.00138710256807,1.8778735399246216,-2.7328550815582275,9.379982948303223,12.112837791442871,86.90722430699539,1.1000721315710964,,7.362977027893066,1514.5206298828125,-874.4088134765625,1748.8177490234375,Estimated,30.0,,,,,,,,,,1.1995717,69.99998,101.325,0
1/11/26 2:38:32 PM,Mack Wyatt,,4 Hybrid,81.45074120742045,-0.6142798662185669,0.842994213104248,5.350911617279053,4.507917404174805,75.64919969398974,0.928772391418064,19.313199996948242,4.5008416175842285,5475.44189453125,-407.46868896484375,5490.58251953125,Estimated,4.255964279174805,11.450692633214167,86.10143853401992,6.0322794914245605,9.048288575620477,96.70208341076201,6.136223793029785,10.33680124024185,,,1.1995717,69.99998,101.325,0
1/11/26 2:38:51 PM,Mack Wyatt,,4 Hybrid,93.92113368171577,-8.790959358215332,-4.48078727722168,-3.1735854148864746,1.307201862335205,104.96246533131037,1.1175596079047763,7.319034099578857,-3.167522430419922,3999.9677734375,-168.6900177001953,4003.5234375,Estimated,2.4148948192596436,7.564374885325461,122.45186566263568,-2.487741231918335,-5.315089580372354,148.41123098672114,-2.3383312225341797,-6.0552848814249245,,,1.1995717,69.99998,101.325,0
1/11/26 2:39:04 PM,Mack Wyatt,,4 Hybrid,85.46714707622378,-9.809281349182129,-6.538753032684326,15.162148475646973,21.70090103149414,82.4868636380457,0.9651294849526203,,11.636358261108398,3863.1689453125,-2124.466796875,4408.79052734375,Estimated,28.807653427124023,,,,,,,,,,1.1995717,69.99998,101.325,0
1/11/26 2:39:17 PM,Mack Wyatt,,4 Hybrid,85.97208417648065,-8.58575439453125,5.145266056060791,0.7460371255874634,-4.399229049682617,110.64415756258354,1.2869777279733836,7.528013706207275,1.25662362575531,2902.23974609375,457.22412109375,2938.034912109375,Estimated,-8.952897071838379,7.5098932154431015,131.29810857230493,-1.1574134826660156,-2.6520421811601933,164.34029539947645,-1.6635403633117676,-4.771127579823358,,,1.1995717,69.99998,101.325,0
1/11/26 2:39:39 PM,Mack Wyatt,,4 Hybrid,86.33244268025513,-5.724991798400879,1.5106056928634644,2.2950756549835205,0.7844699621200562,98.95837042446041,1.1462477760645238,18.09838104248047,2.074244737625122,6235.83935546875,-66.55010986328125,6236.1943359375,Estimated,0.6114486455917358,21.47123465283545,131.66957431369357,2.5400633811950684,5.835322361709982,136.14042954599242,2.539292812347412,6.031488913355015,,,1.1995717,69.99998,101.325,0
